corpus,split,song_id,mix_path,midi_path,n_stems,duration_sec
spdmx,train,3/1/Qmd29kbubyLoBF33z7VELD4sSn11EVQmYxzi5eUHGBWYkP,./chunk_25/3/1/Qmd29kbubyLoBF33z7VELD4sSn11EVQmYxzi5eUHGBWYkP/mix.flac,./chunk_25/3/1/Qmd29kbubyLoBF33z7VELD4sSn11EVQmYxzi5eUHGBWYkP/mix.mid,2,34.31328798185941
spdmx,train,3/1/Qmd224D9ST5XaFhyb9MjoAHxreyNMg4ueyRp6ycimsRYLx,./chunk_16/3/1/Qmd224D9ST5XaFhyb9MjoAHxreyNMg4ueyRp6ycimsRYLx/mix.flac,./chunk_16/3/1/Qmd224D9ST5XaFhyb9MjoAHxreyNMg4ueyRp6ycimsRYLx/mix.mid,2,17.782131519274376
spdmx,train,3/1/Qmd2fEkSKXs51YCnkYsrNaFjQ62oVDd1tNcm4tHgpBwNv7,./chunk_38/3/1/Qmd2fEkSKXs51YCnkYsrNaFjQ62oVDd1tNcm4tHgpBwNv7/mix.flac,./chunk_38/3/1/Qmd2fEkSKXs51YCnkYsrNaFjQ62oVDd1tNcm4tHgpBwNv7/mix.mid,2,36.00399092970522
spdmx,train,3/1/Qmd2N1dJQ7aMYYXJEwWoctFKCiWsHakyDre3afcEzzmnhd,./chunk_8/3/1/Qmd2N1dJQ7aMYYXJEwWoctFKCiWsHakyDre3afcEzzmnhd/mix.flac,./chunk_8/3/1/Qmd2N1dJQ7aMYYXJEwWoctFKCiWsHakyDre3afcEzzmnhd/mix.mid,2,33.3946485260771
spdmx,train,3/1/Qmd2746Y7RYKarrESt8rCSum5otsQW22Aw8mwMYQDgnFnN,./chunk_33/3/1/Qmd2746Y7RYKarrESt8rCSum5otsQW22Aw8mwMYQDgnFnN/mix.flac,./chunk_33/3/1/Qmd2746Y7RYKarrESt8rCSum5otsQW22Aw8mwMYQDgnFnN/mix.mid,2,38.402902494331066
spdmx,train,3/1/Qmd2TvfhxrsVxGrHa3dR2W5HuLqeGLe9rc6dB3kwfRhwj5,./chunk_2/3/1/Qmd2TvfhxrsVxGrHa3dR2W5HuLqeGLe9rc6dB3kwfRhwj5/mix.flac,./chunk_2/3/1/Qmd2TvfhxrsVxGrHa3dR2W5HuLqeGLe9rc6dB3kwfRhwj5/mix.mid,3,316.2572335600907
spdmx,train,3/1/Qmd2vMK1FxjZ2B6hZmtnqQZgMLLCg6XsXvHhW3u46tcWWm,./chunk_9/3/1/Qmd2vMK1FxjZ2B6hZmtnqQZgMLLCg6XsXvHhW3u46tcWWm/mix.flac,./chunk_9/3/1/Qmd2vMK1FxjZ2B6hZmtnqQZgMLLCg6XsXvHhW3u46tcWWm/mix.mid,4,68.00399092970521
spdmx,validation,3/1/Qmd2sQbAip5BJqaAkX5Chuvu5qY4xeJ2CzRx38ATUaMyfH,./chunk_42/3/1/Qmd2sQbAip5BJqaAkX5Chuvu5qY4xeJ2CzRx38ATUaMyfH/mix.flac,./chunk_42/3/1/Qmd2sQbAip5BJqaAkX5Chuvu5qY4xeJ2CzRx38ATUaMyfH/mix.mid,2,31.00299319727891
spdmx,train,3/1/Qmd2QQCozYE2S3GGh89eyHP1eekUdkxfSoWZ57rw9gzr5u,./chunk_39/3/1/Qmd2QQCozYE2S3GGh89eyHP1eekUdkxfSoWZ57rw9gzr5u/mix.flac,./chunk_39/3/1/Qmd2QQCozYE2S3GGh89eyHP1eekUdkxfSoWZ57rw9gzr5u/mix.mid,2,36.114285714285714
spdmx,train,3/1/Qmd2MpvX6qfCpV4ZMupjT87MgDBNJAtX36y3iui81Y9vHc,./chunk_29/3/1/Qmd2MpvX6qfCpV4ZMupjT87MgDBNJAtX36y3iui81Y9vHc/mix.flac,./chunk_29/3/1/Qmd2MpvX6qfCpV4ZMupjT87MgDBNJAtX36y3iui81Y9vHc/mix.mid,6,130.90684807256235
spdmx,validation,3/1/Qmd2jeM5NNgLkkUDnMnLreoCtokT8XikSsZKL2bruEHtqa,./chunk_31/3/1/Qmd2jeM5NNgLkkUDnMnLreoCtokT8XikSsZKL2bruEHtqa/mix.flac,./chunk_31/3/1/Qmd2jeM5NNgLkkUDnMnLreoCtokT8XikSsZKL2bruEHtqa/mix.mid,4,220.00326530612244
spdmx,train,3/47/QmdUeUAFAeW4tB1jPRvbxj6vNZdQxPoTSvP4LAgfV2vP2f,./chunk_16/3/47/QmdUeUAFAeW4tB1jPRvbxj6vNZdQxPoTSvP4LAgfV2vP2f/mix.flac,./chunk_16/3/47/QmdUeUAFAeW4tB1jPRvbxj6vNZdQxPoTSvP4LAgfV2vP2f/mix.mid,2,50.09124716553288
spdmx,train,3/47/QmdUgsKDEEqxfRpyWaxhiKM7xEEo4p5HFhKNGKFypPMGPz,./chunk_4/3/47/QmdUgsKDEEqxfRpyWaxhiKM7xEEo4p5HFhKNGKFypPMGPz/mix.flac,./chunk_4/3/47/QmdUgsKDEEqxfRpyWaxhiKM7xEEo4p5HFhKNGKFypPMGPz/mix.mid,2,46.00308390022676
spdmx,validation,3/47/QmdU87DZNqSbJBd7TMuZdVaQgZAajARqnCr1P75Pkht6at,./chunk_47/3/47/QmdU87DZNqSbJBd7TMuZdVaQgZAajARqnCr1P75Pkht6at/mix.flac,./chunk_47/3/47/QmdU87DZNqSbJBd7TMuZdVaQgZAajARqnCr1P75Pkht6at/mix.mid,4,70.00380952380952
spdmx,train,3/47/QmdUfHFw5Eyz5mtR9Uv3QoSTAdvmivBNLNz1UfkHFYZBP2,./chunk_52/3/47/QmdUfHFw5Eyz5mtR9Uv3QoSTAdvmivBNLNz1UfkHFYZBP2/mix.flac,./chunk_52/3/47/QmdUfHFw5Eyz5mtR9Uv3QoSTAdvmivBNLNz1UfkHFYZBP2/mix.mid,3,112.618231292517
spdmx,train,3/47/QmdUSqDkdAQUDBVqWi9LHKoMePzZiFzrqtucK9YoJdxZR9,./chunk_49/3/47/QmdUSqDkdAQUDBVqWi9LHKoMePzZiFzrqtucK9YoJdxZR9/mix.flac,./chunk_49/3/47/QmdUSqDkdAQUDBVqWi9LHKoMePzZiFzrqtucK9YoJdxZR9/mix.mid,2,148.00399092970522
spdmx,train,3/47/QmdU8V4mNHbczHZVYPp1iQzL8y3xYnEAoToBAzZ5HxJzFu,./chunk_62/3/47/QmdU8V4mNHbczHZVYPp1iQzL8y3xYnEAoToBAzZ5HxJzFu/mix.flac,./chunk_62/3/47/QmdU8V4mNHbczHZVYPp1iQzL8y3xYnEAoToBAzZ5HxJzFu/mix.mid,2,140.5750566893424
spdmx,train,3/47/QmdUe1hEfJvDFHxsNGjZHcruRsefEcyAnYAkQzTdRj8L8b,./chunk_46/3/47/QmdUe1hEfJvDFHxsNGjZHcruRsefEcyAnYAkQzTdRj8L8b/mix.flac,./chunk_46/3/47/QmdUe1hEfJvDFHxsNGjZHcruRsefEcyAnYAkQzTdRj8L8b/mix.mid,3,46.12934240362812
spdmx,test,3/47/QmdUiABLXLw5L9FW7zv3LSTx4iAMNHuEihve5VEFLcUXTG,./chunk_40/3/47/QmdUiABLXLw5L9FW7zv3LSTx4iAMNHuEihve5VEFLcUXTG/mix.flac,./chunk_40/3/47/QmdUiABLXLw5L9FW7zv3LSTx4iAMNHuEihve5VEFLcUXTG/mix.mid,2,29.80426303854876
spdmx,train,3/47/QmdUF7pYCaMKeVdffVufc4cox8VJfLLuPfJGWRqCwswtJu,./chunk_24/3/47/QmdUF7pYCaMKeVdffVufc4cox8VJfLLuPfJGWRqCwswtJu/mix.flac,./chunk_24/3/47/QmdUF7pYCaMKeVdffVufc4cox8VJfLLuPfJGWRqCwswtJu/mix.mid,2,335.50367346938776
spdmx,train,3/47/QmdUG9dQcPX53ifRzg77LJQraxzqq7URj8JWmrmxQYtcnY,./chunk_23/3/47/QmdUG9dQcPX53ifRzg77LJQraxzqq7URj8JWmrmxQYtcnY/mix.flac,./chunk_23/3/47/QmdUG9dQcPX53ifRzg77LJQraxzqq7URj8JWmrmxQYtcnY/mix.mid,5,628.5119274376417
spdmx,train,3/47/QmdUpYEmY7LJ4yhuG3QKAjnqdedhwtG57BrQkDMUdF3HTB,./chunk_15/3/47/QmdUpYEmY7LJ4yhuG3QKAjnqdedhwtG57BrQkDMUdF3HTB/mix.flac,./chunk_15/3/47/QmdUpYEmY7LJ4yhuG3QKAjnqdedhwtG57BrQkDMUdF3HTB/mix.mid,9,1800.0
spdmx,train,3/47/QmdUrWeAFkKPegGM34sruD89sbZhso351G5JAu6SNHpSxm,./chunk_48/3/47/QmdUrWeAFkKPegGM34sruD89sbZhso351G5JAu6SNHpSxm/mix.flac,./chunk_48/3/47/QmdUrWeAFkKPegGM34sruD89sbZhso351G5JAu6SNHpSxm/mix.mid,2,31.94049886621315
spdmx,train,3/47/QmdUiiGM7U86efEBTarjYPJKxUZropEeRfTbj6dBKe2VuV,./chunk_60/3/47/QmdUiiGM7U86efEBTarjYPJKxUZropEeRfTbj6dBKe2VuV/mix.flac,./chunk_60/3/47/QmdUiiGM7U86efEBTarjYPJKxUZropEeRfTbj6dBKe2VuV/mix.mid,4,48.00290249433107
spdmx,train,3/47/QmdUNbsVHqyNggoDqJx3tbMncTTFo2gcMTUK3Xxi9Eej7g,./chunk_8/3/47/QmdUNbsVHqyNggoDqJx3tbMncTTFo2gcMTUK3Xxi9Eej7g/mix.flac,./chunk_8/3/47/QmdUNbsVHqyNggoDqJx3tbMncTTFo2gcMTUK3Xxi9Eej7g/mix.mid,2,30.00308390022676
spdmx,train,3/47/QmdUumsd9xNdHMxMbT6d4f8X1XB9LanvcJTFcqudxrWs99,./chunk_42/3/47/QmdUumsd9xNdHMxMbT6d4f8X1XB9LanvcJTFcqudxrWs99/mix.flac,./chunk_42/3/47/QmdUumsd9xNdHMxMbT6d4f8X1XB9LanvcJTFcqudxrWs99/mix.mid,2,41.75818594104308
spdmx,train,3/47/QmdUapu2EDYRzjyypRq4jExDKa1HBmn1frw39V8vDMdxGe,./chunk_22/3/47/QmdUapu2EDYRzjyypRq4jExDKa1HBmn1frw39V8vDMdxGe/mix.flac,./chunk_22/3/47/QmdUapu2EDYRzjyypRq4jExDKa1HBmn1frw39V8vDMdxGe/mix.mid,2,30.70403628117914
spdmx,train,3/47/QmdUyDHcATwv3SXBxqjbwdRN2NmEF5r8QJG4aAGhSESYaG,./chunk_6/3/47/QmdUyDHcATwv3SXBxqjbwdRN2NmEF5r8QJG4aAGhSESYaG/mix.flac,./chunk_6/3/47/QmdUyDHcATwv3SXBxqjbwdRN2NmEF5r8QJG4aAGhSESYaG/mix.mid,3,42.00344671201814
spdmx,train,3/47/QmdUAW7YJ89B3f46kumAu1VaeSA8tJxpsLkHwj7fWGR33C,./chunk_12/3/47/QmdUAW7YJ89B3f46kumAu1VaeSA8tJxpsLkHwj7fWGR33C/mix.flac,./chunk_12/3/47/QmdUAW7YJ89B3f46kumAu1VaeSA8tJxpsLkHwj7fWGR33C/mix.mid,3,38.00380952380952
spdmx,train,3/47/QmdUZT5yLEJNt7ammVSf3AsiPfKnfx4taNWf5tR5UGtnwy,./chunk_29/3/47/QmdUZT5yLEJNt7ammVSf3AsiPfKnfx4taNWf5tR5UGtnwy/mix.flac,./chunk_29/3/47/QmdUZT5yLEJNt7ammVSf3AsiPfKnfx4taNWf5tR5UGtnwy/mix.mid,2,92.90303854875285
spdmx,train,3/47/QmdUr3N9DzSQmP2SFKEDXkn1LWVkzCwkuRu3pCCF7q7DNT,./chunk_55/3/47/QmdUr3N9DzSQmP2SFKEDXkn1LWVkzCwkuRu3pCCF7q7DNT/mix.flac,./chunk_55/3/47/QmdUr3N9DzSQmP2SFKEDXkn1LWVkzCwkuRu3pCCF7q7DNT/mix.mid,13,183.2591383219955
spdmx,train,3/47/QmdUNTFJTn8c7FAyeisvDSLi8SkFxeZCAsDEaV17WAPWGn,./chunk_9/3/47/QmdUNTFJTn8c7FAyeisvDSLi8SkFxeZCAsDEaV17WAPWGn/mix.flac,./chunk_9/3/47/QmdUNTFJTn8c7FAyeisvDSLi8SkFxeZCAsDEaV17WAPWGn/mix.mid,2,14.003083900226756
spdmx,train,3/47/QmdUz6by1z7kwWidCDZxwMo5D9XNUKk1KcQEMv6fYWguZ2,./chunk_14/3/47/QmdUz6by1z7kwWidCDZxwMo5D9XNUKk1KcQEMv6fYWguZ2/mix.flac,./chunk_14/3/47/QmdUz6by1z7kwWidCDZxwMo5D9XNUKk1KcQEMv6fYWguZ2/mix.mid,3,54.95727891156463
spdmx,train,3/47/QmdU3Y4JwGmkEWqxehc6UZjsKPEpbGbtwuTDNf8WKSrKvw,./chunk_25/3/47/QmdU3Y4JwGmkEWqxehc6UZjsKPEpbGbtwuTDNf8WKSrKvw/mix.flac,./chunk_25/3/47/QmdU3Y4JwGmkEWqxehc6UZjsKPEpbGbtwuTDNf8WKSrKvw/mix.mid,3,22.50303854875284
spdmx,train,3/47/QmdUDVqRMkGHQZgxAwpsrUtDKanPV8UMKX42boRRQewD2h,./chunk_59/3/47/QmdUDVqRMkGHQZgxAwpsrUtDKanPV8UMKX42boRRQewD2h/mix.flac,./chunk_59/3/47/QmdUDVqRMkGHQZgxAwpsrUtDKanPV8UMKX42boRRQewD2h/mix.mid,2,97.00281179138322
spdmx,train,3/47/QmdUgt5gqD5Z6AAE1REWnYmEqqEMhbUEWDs8tRE4k3azxy,./chunk_44/3/47/QmdUgt5gqD5Z6AAE1REWnYmEqqEMhbUEWDs8tRE4k3azxy/mix.flac,./chunk_44/3/47/QmdUgt5gqD5Z6AAE1REWnYmEqqEMhbUEWDs8tRE4k3azxy/mix.mid,2,11.95392290249433
spdmx,train,3/47/QmdUVfDigEoSC3ZL24JPJBxk9YYEshqkpK1Uc5CtTZm33K,./chunk_28/3/47/QmdUVfDigEoSC3ZL24JPJBxk9YYEshqkpK1Uc5CtTZm33K/mix.flac,./chunk_28/3/47/QmdUVfDigEoSC3ZL24JPJBxk9YYEshqkpK1Uc5CtTZm33K/mix.mid,2,32.00290249433107
spdmx,train,3/47/QmdUewpaoCToJNRgiQ1A1kZ37f2v83k7sUCgAcGYZBpyof,./chunk_13/3/47/QmdUewpaoCToJNRgiQ1A1kZ37f2v83k7sUCgAcGYZBpyof/mix.flac,./chunk_13/3/47/QmdUewpaoCToJNRgiQ1A1kZ37f2v83k7sUCgAcGYZBpyof/mix.mid,2,57.00353741496598
spdmx,train,3/47/QmdUsZDb9agHTENhWpK7QR54RSLksLUzzQNDZBr4XvZbAJ,./chunk_58/3/47/QmdUsZDb9agHTENhWpK7QR54RSLksLUzzQNDZBr4XvZbAJ/mix.flac,./chunk_58/3/47/QmdUsZDb9agHTENhWpK7QR54RSLksLUzzQNDZBr4XvZbAJ/mix.mid,2,36.42340136054422
spdmx,train,3/47/QmdU7kg8rNZi6FJeLJeiFbRMd8e5S9Dxhvea8j8zTocsvW,./chunk_37/3/47/QmdU7kg8rNZi6FJeLJeiFbRMd8e5S9Dxhvea8j8zTocsvW/mix.flac,./chunk_37/3/47/QmdU7kg8rNZi6FJeLJeiFbRMd8e5S9Dxhvea8j8zTocsvW/mix.mid,4,32.00290249433107
spdmx,train,3/1/Qmd2oJ7HQ7LYg7nEzYsLJFg22NiTFpRwwXg4xLPCuptPWL,./chunk_8/3/1/Qmd2oJ7HQ7LYg7nEzYsLJFg22NiTFpRwwXg4xLPCuptPWL/mix.flac,./chunk_8/3/1/Qmd2oJ7HQ7LYg7nEzYsLJFg22NiTFpRwwXg4xLPCuptPWL/mix.mid,2,35.789206349206346
spdmx,validation,3/1/Qmd2vTckqKPuSxxA5yu1xs8o5zXnxVS4dvoE8WdUCKuNwR,./chunk_24/3/1/Qmd2vTckqKPuSxxA5yu1xs8o5zXnxVS4dvoE8WdUCKuNwR/mix.flac,./chunk_24/3/1/Qmd2vTckqKPuSxxA5yu1xs8o5zXnxVS4dvoE8WdUCKuNwR/mix.mid,2,108.80290249433106
spdmx,train,3/1/Qmd21SxEc2AGfHF4NE5fmv7sufF9LxUcnvVu5y2R26KMS4,./chunk_49/3/1/Qmd21SxEc2AGfHF4NE5fmv7sufF9LxUcnvVu5y2R26KMS4/mix.flac,./chunk_49/3/1/Qmd21SxEc2AGfHF4NE5fmv7sufF9LxUcnvVu5y2R26KMS4/mix.mid,3,36.114285714285714
spdmx,train,3/1/Qmd2xzj2Fp7feucRe222fmYtJqnpsVA7YG6WYXNZ7HigSz,./chunk_50/3/1/Qmd2xzj2Fp7feucRe222fmYtJqnpsVA7YG6WYXNZ7HigSz/mix.flac,./chunk_50/3/1/Qmd2xzj2Fp7feucRe222fmYtJqnpsVA7YG6WYXNZ7HigSz/mix.mid,2,34.91265306122449
spdmx,train,3/41/QmdRxWbaAJWdAiDw3sEdJhsWokDF72C1dn9eqKzpjBg7NU,./chunk_58/3/41/QmdRxWbaAJWdAiDw3sEdJhsWokDF72C1dn9eqKzpjBg7NU/mix.flac,./chunk_58/3/41/QmdRxWbaAJWdAiDw3sEdJhsWokDF72C1dn9eqKzpjBg7NU/mix.mid,2,635.299410430839
spdmx,train,3/1/Qmd2ryJdAoCMTb2T4K6Jgx79P31pDN4gCS69ovNMqRZdYW,./chunk_16/3/1/Qmd2ryJdAoCMTb2T4K6Jgx79P31pDN4gCS69ovNMqRZdYW/mix.flac,./chunk_16/3/1/Qmd2ryJdAoCMTb2T4K6Jgx79P31pDN4gCS69ovNMqRZdYW/mix.mid,3,119.92816326530613
spdmx,train,3/1/Qmd2SgzqT4KjMgVHRXGqdCVfFHb2aJtj3BTm6v1TzmSneq,./chunk_54/3/1/Qmd2SgzqT4KjMgVHRXGqdCVfFHb2aJtj3BTm6v1TzmSneq/mix.flac,./chunk_54/3/1/Qmd2SgzqT4KjMgVHRXGqdCVfFHb2aJtj3BTm6v1TzmSneq/mix.mid,8,82.00417233560091
spdmx,train,3/1/Qmd21YqrDdZar3JgFeDtLZKRUfXhzuXVrgSxRVDNSLSJkK,./chunk_1/3/1/Qmd21YqrDdZar3JgFeDtLZKRUfXhzuXVrgSxRVDNSLSJkK/mix.flac,./chunk_1/3/1/Qmd21YqrDdZar3JgFeDtLZKRUfXhzuXVrgSxRVDNSLSJkK/mix.mid,2,38.402902494331066
spdmx,train,3/1/Qmd2MND5e2N6rM3cD8n9vZpCsJbgadaUMWnJ8MBV9PbEh9,./chunk_47/3/1/Qmd2MND5e2N6rM3cD8n9vZpCsJbgadaUMWnJ8MBV9PbEh9/mix.flac,./chunk_47/3/1/Qmd2MND5e2N6rM3cD8n9vZpCsJbgadaUMWnJ8MBV9PbEh9/mix.mid,2,207.36290249433105
spdmx,test,3/1/Qmd2pS97LCFNvBgJjoq2Akqx91r5MsdpzcVNikjq8QNkhi,./chunk_46/3/1/Qmd2pS97LCFNvBgJjoq2Akqx91r5MsdpzcVNikjq8QNkhi/mix.flac,./chunk_46/3/1/Qmd2pS97LCFNvBgJjoq2Akqx91r5MsdpzcVNikjq8QNkhi/mix.mid,2,49.50349206349206
spdmx,train,3/1/Qmd2FD3FnjUUn4uGRX3khU6Mv59n74hSnTRReA26PfRHP7,./chunk_0/3/1/Qmd2FD3FnjUUn4uGRX3khU6Mv59n74hSnTRReA26PfRHP7/mix.flac,./chunk_0/3/1/Qmd2FD3FnjUUn4uGRX3khU6Mv59n74hSnTRReA26PfRHP7/mix.mid,4,51.71229024943311
spdmx,train,3/1/Qmd2H8NQ93AFbC19V2TftaRsxPSpJk8feD85ezMEVp7rHA,./chunk_25/3/1/Qmd2H8NQ93AFbC19V2TftaRsxPSpJk8feD85ezMEVp7rHA/mix.flac,./chunk_25/3/1/Qmd2H8NQ93AFbC19V2TftaRsxPSpJk8feD85ezMEVp7rHA/mix.mid,4,28.003265306122447
spdmx,train,3/1/Qmd25YXEPXFEztwkeacAerXCCLvdaJx3mHaDQJtA4vYbrx,./chunk_4/3/1/Qmd25YXEPXFEztwkeacAerXCCLvdaJx3mHaDQJtA4vYbrx/mix.flac,./chunk_4/3/1/Qmd25YXEPXFEztwkeacAerXCCLvdaJx3mHaDQJtA4vYbrx/mix.mid,2,89.70303854875283
spdmx,train,3/1/Qmd2Q45jhSgC9BLEvL1J39gTWpS9KTHgXSKmosfCSaq6zH,./chunk_59/3/1/Qmd2Q45jhSgC9BLEvL1J39gTWpS9KTHgXSKmosfCSaq6zH/mix.flac,./chunk_59/3/1/Qmd2Q45jhSgC9BLEvL1J39gTWpS9KTHgXSKmosfCSaq6zH/mix.mid,2,64.0043537414966
spdmx,train,3/1/Qmd2LKCvH44CgHduSzsrEyro5zccvBQQhuf6wKPRWb9y4F,./chunk_18/3/1/Qmd2LKCvH44CgHduSzsrEyro5zccvBQQhuf6wKPRWb9y4F/mix.flac,./chunk_18/3/1/Qmd2LKCvH44CgHduSzsrEyro5zccvBQQhuf6wKPRWb9y4F/mix.mid,2,21.82095238095238
spdmx,train,3/1/Qmd29B8uXQJgUM4x7PmZK9N9VGnfJqAoPpdw6nQPD3zcoe,./chunk_35/3/1/Qmd29B8uXQJgUM4x7PmZK9N9VGnfJqAoPpdw6nQPD3zcoe/mix.flac,./chunk_35/3/1/Qmd29B8uXQJgUM4x7PmZK9N9VGnfJqAoPpdw6nQPD3zcoe/mix.mid,5,123.00335600907027
spdmx,train,3/42/QmdsCKuThubmFJqwTAJfYjGEb5wrTEmpnYcKXjXA4JTDux,./chunk_56/3/42/QmdsCKuThubmFJqwTAJfYjGEb5wrTEmpnYcKXjXA4JTDux/mix.flac,./chunk_56/3/42/QmdsCKuThubmFJqwTAJfYjGEb5wrTEmpnYcKXjXA4JTDux/mix.mid,2,26.186303854875284
spdmx,test,3/42/QmdsRRrzupZkjBwTD3td5o6fnr5TuWkxwBVkEwqUkQiNZo,./chunk_14/3/42/QmdsRRrzupZkjBwTD3td5o6fnr5TuWkxwBVkEwqUkQiNZo/mix.flac,./chunk_14/3/42/QmdsRRrzupZkjBwTD3td5o6fnr5TuWkxwBVkEwqUkQiNZo/mix.mid,2,37.91963718820862
spdmx,train,3/42/QmdsoCp3peHcqAMFjaHQ47igcQCFrifVhXst2CH1qJ6w3H,./chunk_10/3/42/QmdsoCp3peHcqAMFjaHQ47igcQCFrifVhXst2CH1qJ6w3H/mix.flac,./chunk_10/3/42/QmdsoCp3peHcqAMFjaHQ47igcQCFrifVhXst2CH1qJ6w3H/mix.mid,5,145.3641723356009
spdmx,train,3/50/QmdwFw8oNrm14mPNnp9scpsxmRZJgR2sHegFMwkcaD9UWb,./chunk_53/3/50/QmdwFw8oNrm14mPNnp9scpsxmRZJgR2sHegFMwkcaD9UWb/mix.flac,./chunk_53/3/50/QmdwFw8oNrm14mPNnp9scpsxmRZJgR2sHegFMwkcaD9UWb/mix.mid,9,234.1500226757369
spdmx,train,3/42/Qmds2wPP76ysWZpiQKd9xQTx3KTMN3tK4ruNB1Ee4TTfoM,./chunk_32/3/42/Qmds2wPP76ysWZpiQKd9xQTx3KTMN3tK4ruNB1Ee4TTfoM/mix.flac,./chunk_32/3/42/Qmds2wPP76ysWZpiQKd9xQTx3KTMN3tK4ruNB1Ee4TTfoM/mix.mid,2,38.50303854875283
spdmx,train,3/42/QmdsNwGteKHa9jmqgiBM2igx68HwviKySPxggMGg4MwmZZ,./chunk_5/3/42/QmdsNwGteKHa9jmqgiBM2igx68HwviKySPxggMGg4MwmZZ/mix.flac,./chunk_5/3/42/QmdsNwGteKHa9jmqgiBM2igx68HwviKySPxggMGg4MwmZZ/mix.mid,3,70.00380952380952
spdmx,train,3/42/Qmdsb1jGWZJLeA8gjEStRjnMpyWmMhVnyDLG8KspRVPQuK,./chunk_55/3/42/Qmdsb1jGWZJLeA8gjEStRjnMpyWmMhVnyDLG8KspRVPQuK/mix.flac,./chunk_55/3/42/Qmdsb1jGWZJLeA8gjEStRjnMpyWmMhVnyDLG8KspRVPQuK/mix.mid,3,30.00453514739229
spdmx,train,3/42/QmdsTzXm2PUKaFghMd5j41z1AvW1kH7jHyzjGxBUe1tNGi,./chunk_8/3/42/QmdsTzXm2PUKaFghMd5j41z1AvW1kH7jHyzjGxBUe1tNGi/mix.flac,./chunk_8/3/42/QmdsTzXm2PUKaFghMd5j41z1AvW1kH7jHyzjGxBUe1tNGi/mix.mid,2,43.50403628117914
spdmx,train,3/42/QmdsgUKEtwruLDSvRjQJEvJDLEqR1SDoKDZFP2fJfZX8iy,./chunk_52/3/42/QmdsgUKEtwruLDSvRjQJEvJDLEqR1SDoKDZFP2fJfZX8iy/mix.flac,./chunk_52/3/42/QmdsgUKEtwruLDSvRjQJEvJDLEqR1SDoKDZFP2fJfZX8iy/mix.mid,2,304.00290249433107
spdmx,train,3/42/Qmdsa8VPGztNpa6NazBr753sqXfGJtbzQuYBXbZf1q682B,./chunk_57/3/42/Qmdsa8VPGztNpa6NazBr753sqXfGJtbzQuYBXbZf1q682B/mix.flac,./chunk_57/3/42/Qmdsa8VPGztNpa6NazBr753sqXfGJtbzQuYBXbZf1q682B/mix.mid,13,66.7849433106576
spdmx,train,3/42/QmdsnMTFvMrLhcXwc2hpNhpAUThrp1X7pcVj1DbN35ZNmS,./chunk_5/3/42/QmdsnMTFvMrLhcXwc2hpNhpAUThrp1X7pcVj1DbN35ZNmS/mix.flac,./chunk_5/3/42/QmdsnMTFvMrLhcXwc2hpNhpAUThrp1X7pcVj1DbN35ZNmS/mix.mid,2,37.80353741496599
spdmx,train,3/50/Qmdwuzyq6zxBdF41K8oSFms8UGyajvajvF75PtdYfDSzUr,./chunk_49/3/50/Qmdwuzyq6zxBdF41K8oSFms8UGyajvajvF75PtdYfDSzUr/mix.flac,./chunk_49/3/50/Qmdwuzyq6zxBdF41K8oSFms8UGyajvajvF75PtdYfDSzUr/mix.mid,7,229.43492063492064
spdmx,train,3/42/QmdsU4Bhxf5jYZawRRb62Tpyrd1X96F8aPn2VM9pFM24Hx,./chunk_26/3/42/QmdsU4Bhxf5jYZawRRb62Tpyrd1X96F8aPn2VM9pFM24Hx/mix.flac,./chunk_26/3/42/QmdsU4Bhxf5jYZawRRb62Tpyrd1X96F8aPn2VM9pFM24Hx/mix.mid,2,39.90349206349207
spdmx,train,3/8/Qmd92b9ry9895tWdkLu1GuhE85bTQRcuBEghKdQX17oEoE,./chunk_54/3/8/Qmd92b9ry9895tWdkLu1GuhE85bTQRcuBEghKdQX17oEoE/mix.flac,./chunk_54/3/8/Qmd92b9ry9895tWdkLu1GuhE85bTQRcuBEghKdQX17oEoE/mix.mid,15,545.6602267573696
spdmx,train,3/42/QmdsLp3tPMV1dAnxzZVr5DaBMWhrkAWReBLYyYbsNhqUPv,./chunk_25/3/42/QmdsLp3tPMV1dAnxzZVr5DaBMWhrkAWReBLYyYbsNhqUPv/mix.flac,./chunk_25/3/42/QmdsLp3tPMV1dAnxzZVr5DaBMWhrkAWReBLYyYbsNhqUPv/mix.mid,4,51.47863945578232
spdmx,train,3/42/QmdsUhPQJFikZHtvqHKQReWut7dKYefujQfRBiP1M982vs,./chunk_53/3/42/QmdsUhPQJFikZHtvqHKQReWut7dKYefujQfRBiP1M982vs/mix.flac,./chunk_53/3/42/QmdsUhPQJFikZHtvqHKQReWut7dKYefujQfRBiP1M982vs/mix.mid,5,189.85360544217687
spdmx,train,3/42/QmdsbnAV9SNjnvcY18Jf1oZvp7C57WDBJND5JkdWdLTZqm,./chunk_21/3/42/QmdsbnAV9SNjnvcY18Jf1oZvp7C57WDBJND5JkdWdLTZqm/mix.flac,./chunk_21/3/42/QmdsbnAV9SNjnvcY18Jf1oZvp7C57WDBJND5JkdWdLTZqm/mix.mid,2,88.50430839002267
